CardPaymentID,PaymentDate,Amount,SalesOrderID
17576,9/12/2011,19600,18976
17577,1/18/2013,19800,18977
17578,12/28/2012,18000,18978
17579,5/30/2013,18200,18979
17580,5/12/2013,18400,18980
17581,8/5/2013,18600,18981
17582,11/28/2011,18800,18982
17583,9/1/2013,19000,18983
17584,11/27/2014,19200,18984
17585,11/10/2012,19400,18985
17586,11/19/2014,19600,18986
17587,5/18/2011,19800,18987
17588,8/10/2012,18000,18988
17589,9/7/2013,18200,18989
17590,9/13/2014,18400,18990
17591,7/3/2012,18600,18991
17592,9/27/2012,18800,18992
17593,9/15/2011,19000,18993
17594,12/5/2012,19200,18994
17595,9/12/2012,19400,18995
17596,12/6/2012,19600,18996
17597,11/21/2013,19800,18997
17598,10/15/2012,18000,18998
17599,5/4/2013,18200,18999
17600,9/24/2012,18400,19000
17601,3/20/2014,18600,19001
17602,11/14/2014,18800,19002
17603,6/21/2011,19000,19003
17604,11/2/2012,19200,19004
17605,9/15/2014,19400,19005
17606,7/21/2014,19600,19006
17607,1/4/2013,19800,19007
17608,11/16/2012,18000,19008
17609,12/24/2014,18200,19009
17610,3/28/2014,18400,19010
17611,10/26/2012,18600,19011
17612,8/10/2012,18800,19012
17613,9/23/2011,19000,19013
17614,2/15/2012,19200,19014
17615,1/1/2014,19400,19015
17616,8/16/2013,19600,19016
17617,2/28/2011,19800,19017
17618,6/20/2012,18000,19018
17619,8/19/2014,18200,19019
17620,5/9/2014,18400,19020
17621,3/9/2012,18600,19021
17622,8/4/2012,18800,19022
17623,11/30/2013,19000,19023
17624,11/14/2014,19200,19024
17625,3/12/2012,19400,19025
17626,7/11/2014,19600,19026
17627,5/9/2014,19800,19027
17628,12/23/2013,18000,19028
17629,6/28/2014,18200,19029
17630,5/31/2013,18400,19030
17631,2/20/2014,18600,19031
17632,5/15/2013,18800,19032
17633,6/30/2014,19000,19033
17634,2/14/2011,19200,19034
17635,8/24/2012,19400,19035
17636,8/26/2014,19600,19036
17637,6/24/2013,19800,19037
17638,8/21/2014,18000,19038
17639,9/3/2014,18200,19039
17640,9/22/2011,18400,19040
17641,5/19/2014,18600,19041
17642,4/6/2013,18800,19042
17643,8/7/2013,19000,19043
17644,10/22/2013,19200,19044
17645,8/15/2012,19400,19045
17646,12/1/2014,19600,19046
17647,6/23/2014,19800,19047
17648,6/27/2014,18000,19048
17649,1/16/2014,18200,19049
17650,11/12/2014,18400,19050
17651,12/13/2012,18600,19051
17652,7/30/2012,18800,19052
17653,6/7/2013,19000,19053
17654,4/19/2014,19200,19054
17655,6/11/2012,19400,19055
17656,10/18/2013,19600,19056
17657,8/20/2012,19800,19057
17658,10/28/2014,18000,19058
17659,1/15/2014,18200,19059
17660,12/8/2011,18400,19060
17661,10/8/2014,18600,19061
17662,5/24/2013,18800,19062
17663,8/30/2012,19000,19063
17664,4/18/2012,19200,19064
17665,12/30/2011,19400,19065
17666,2/27/2012,19600,19066
17667,11/7/2011,19800,19067
17668,11/11/2013,18000,19068
17669,2/13/2014,18200,19069
17670,5/8/2013,18400,19070
17671,11/8/2014,18600,19071
17672,11/12/2014,18800,19072
17673,11/11/2014,19000,19073
17674,12/10/2012,19200,19074
17675,11/20/2012,19400,19075
17676,5/22/2014,19600,19076
17677,12/2/2014,19800,19077
17678,12/19/2014,18000,19078
17679,11/4/2011,18200,19079
17680,4/13/2012,18400,19080
17681,3/1/2011,18600,19081
17682,6/11/2014,18800,19082
17683,1/22/2014,19000,19083
17684,4/20/2011,19200,19084
17685,10/9/2014,19400,19085
17686,11/4/2014,19600,19086
17687,4/25/2014,19800,19087
17688,4/25/2011,18000,19088
17689,3/8/2011,18200,19089
17690,5/7/2013,18400,19090
17691,11/19/2013,18600,19091
17692,9/17/2013,18800,19092
17693,12/20/2012,19000,19093
17694,7/8/2013,19200,19094
17695,11/5/2012,19400,19095
17696,4/29/2013,19600,19096
17697,5/20/2014,19800,19097
17698,12/24/2014,18000,19098
17699,8/24/2012,18200,19099
17700,3/19/2012,18400,19100
17701,8/29/2014,18600,19101
17702,8/4/2011,18800,19102
17703,9/29/2012,19000,19103
17704,1/7/2013,19200,19104
17705,12/23/2011,19400,19105
17706,7/29/2014,19600,19106
17707,9/29/2014,19800,19107
17708,10/9/2014,18000,19108
17709,7/20/2012,18200,19109
17710,7/23/2013,18400,19110
17711,1/12/2012,18600,19111
17712,12/1/2014,18800,19112
17713,9/4/2014,19000,19113
17714,7/22/2014,19200,19114
17715,7/6/2013,19400,19115
17716,11/13/2013,19600,19116
17717,2/27/2013,19800,19117
17718,10/10/2011,18000,19118
17719,12/12/2011,18200,19119
17720,8/6/2014,18400,19120
17721,10/28/2014,18600,19121
17722,11/22/2012,18800,19122
17723,8/2/2014,19000,19123
17724,1/18/2012,19200,19124
17725,3/14/2014,19400,19125
17726,6/17/2011,19600,19126
17727,11/6/2013,19800,19127
17728,11/17/2011,18000,19128
17729,6/25/2014,18200,19129
17730,10/27/2014,18400,19130
17731,8/2/2012,18600,19131
17732,5/7/2014,18800,19132
17733,8/21/2012,19000,19133
17734,7/11/2011,19200,19134
17735,3/10/2012,19400,19135
17736,1/9/2012,19600,19136
17737,12/18/2013,19800,19137
17738,8/23/2011,18000,19138
17739,10/12/2012,18200,19139
17740,7/20/2013,18400,19140
17741,6/27/2011,18600,19141
17742,2/26/2014,18800,19142
17743,12/21/2012,19000,19143
17744,8/15/2013,19200,19144
17745,1/6/2014,19400,19145
17746,5/14/2014,19600,19146
17747,9/13/2013,19800,19147
17748,8/29/2013,18000,19148
17749,11/3/2014,18200,19149
17750,4/10/2012,18400,19150
17751,1/24/2014,18600,19151
17752,11/13/2012,18800,19152
17753,12/10/2011,19000,19153
17754,1/20/2012,19200,19154
17755,12/31/2012,19400,19155
17756,11/18/2014,19600,19156
17757,4/28/2011,19800,19157
17758,9/28/2012,18000,19158
17759,11/7/2012,18200,19159
17760,1/17/2013,18400,19160
17761,3/21/2011,18600,19161
17762,5/18/2013,18800,19162
17763,10/24/2012,19000,19163
17764,12/7/2013,19200,19164
17765,3/2/2013,19400,19165
17766,4/16/2012,19600,19166
17767,6/27/2012,19800,19167
17768,12/21/2011,18000,19168
17769,8/20/2012,18200,19169
17770,11/26/2014,18400,19170
17771,12/18/2013,18600,19171
17772,9/26/2013,18800,19172
17773,10/6/2014,19000,19173
17774,2/7/2014,19200,19174
17775,3/22/2014,19400,19175
17776,10/3/2012,19600,19176
17777,12/8/2011,19800,19177
17778,11/22/2012,18000,19178
17779,10/11/2011,18200,19179
17780,10/29/2014,18400,19180
17781,6/14/2014,18600,19181
17782,12/11/2012,18800,19182
17783,9/20/2013,19000,19183
17784,1/12/2013,19200,19184
17785,12/15/2011,19400,19185
17786,5/27/2013,19600,19186
17787,7/14/2013,19800,19187
17788,4/8/2014,18000,19188
17789,10/15/2012,18200,19189
17790,2/14/2013,18400,19190
17791,3/19/2014,18600,19191
17792,7/7/2014,18800,19192
17793,3/5/2013,19000,19193
17794,7/1/2011,19200,19194
17795,7/14/2011,19400,19195
17796,1/15/2014,19600,19196
17797,5/24/2012,19800,19197
17798,9/24/2013,18000,19198
17799,2/14/2012,18200,19199
17800,3/22/2012,18400,19200
17801,6/6/2014,18600,19201
17802,1/10/2011,18800,19202
17803,12/3/2013,19000,19203
17804,6/24/2014,19200,19204
17805,5/12/2014,19400,19205
17806,2/6/2013,19600,19206
17807,2/21/2011,19800,19207
17808,7/12/2013,18000,19208
17809,1/21/2014,18200,19209
17810,11/14/2011,18400,19210
17811,2/16/2013,18600,19211
17812,3/20/2012,18800,19212
17813,3/5/2013,19000,19213
17814,4/8/2014,19200,19214
17815,7/16/2014,19400,19215
17816,11/11/2011,19600,19216
17817,6/22/2011,19800,19217
17818,3/7/2011,18000,19218
17819,8/12/2011,18200,19219
17820,4/27/2013,18400,19220
17821,12/27/2012,18600,19221
17822,6/3/2013,18800,19222
17823,1/22/2014,19000,19223
17824,11/11/2011,19200,19224
17825,11/27/2014,19400,19225
17826,11/7/2013,19600,19226
17827,9/29/2012,19800,19227
17828,10/21/2013,18000,19228
17829,6/20/2012,18200,19229
17830,12/16/2011,18400,19230
17831,11/28/2014,18600,19231
17832,11/6/2014,18800,19232
17833,8/6/2013,19000,19233
17834,12/19/2014,19200,19234
17835,3/3/2013,19400,19235
17836,11/7/2014,19600,19236
17837,1/16/2014,19800,19237
17838,10/31/2013,18000,19238
17839,11/9/2013,18200,19239
17840,8/21/2011,18400,19240
17841,11/7/2011,18600,19241
17842,8/15/2011,18800,19242
17843,2/18/2014,19000,19243
17844,3/20/2012,19200,19244
17845,12/4/2011,19400,19245
17846,8/11/2014,19600,19246
17847,10/17/2012,19800,19247
17848,11/30/2011,18000,19248
17849,8/29/2011,18200,19249
17850,3/16/2011,18400,19250
17851,5/3/2013,18600,19251
17852,3/30/2013,18800,19252
17853,9/8/2014,19000,19253
17854,12/19/2011,19200,19254
17855,11/29/2014,19400,19255
17856,9/17/2011,19600,19256
17857,1/3/2013,19800,19257
17858,12/30/2011,18000,19258
17859,5/9/2011,18200,19259
17860,2/21/2012,18400,19260
17861,6/17/2014,18600,19261
17862,9/21/2013,18800,19262
17863,12/14/2013,19000,19263
17864,9/22/2014,19200,19264
17865,12/19/2013,19400,19265
17866,6/25/2014,19600,19266
17867,4/6/2012,19800,19267
17868,11/4/2011,18000,19268
17869,1/19/2012,18200,19269
17870,6/1/2012,18400,19270
17871,8/19/2014,18600,19271
17872,9/25/2014,18800,19272
17873,6/11/2013,19000,19273
17874,6/13/2014,19200,19274
17875,6/24/2013,19400,19275
17876,11/22/2011,19600,19276
17877,12/25/2014,19800,19277
17878,4/9/2013,18000,19278
17879,8/27/2013,18200,19279
17880,3/31/2011,18400,19280
17881,10/15/2013,18600,19281
17882,7/26/2014,18800,19282
17883,6/29/2012,19000,19283
17884,9/8/2014,19200,19284
17885,1/31/2013,19400,19285
17886,11/20/2014,19600,19286
17887,7/14/2014,19800,19287
17888,5/22/2014,18000,19288
17889,7/13/2013,18200,19289
17890,3/23/2013,18400,19290
17891,7/6/2012,18600,19291
17892,11/1/2013,18800,19292
17893,8/16/2013,19000,19293
17894,3/5/2012,19200,19294
17895,6/11/2014,19400,19295
17896,9/5/2014,19600,19296
17897,10/28/2014,19800,19297
17898,9/24/2014,18000,19298
17899,12/3/2013,18200,19299
17900,8/18/2014,18400,19300
17901,8/29/2011,18600,19301
17902,8/28/2013,18800,19302
17903,11/23/2011,19000,19303
17904,8/7/2014,19200,19304
17905,1/16/2014,19400,19305
17906,9/11/2013,19600,19306
17907,3/11/2014,19800,19307
17908,12/31/2013,18000,19308
17909,1/11/2013,18200,19309
17910,8/12/2014,18400,19310
17911,3/1/2011,18600,19311
17912,10/12/2014,18800,19312
17913,10/18/2014,19000,19313
17914,11/15/2014,19200,19314
17915,11/13/2013,19400,19315
17916,2/19/2014,19600,19316
17917,6/18/2013,19800,19317
17918,3/4/2014,18000,19318
17919,1/19/2012,18200,19319
17920,6/21/2014,18400,19320
17921,9/4/2014,18600,19321
17922,5/24/2012,18800,19322
17923,10/8/2014,19000,19323
17924,9/23/2011,19200,19324
17925,7/14/2013,19400,19325
17926,3/11/2014,19600,19326
17927,6/11/2014,19800,19327
17928,5/3/2011,18000,19328
17929,3/21/2011,18200,19329
17930,11/6/2012,18400,19330
17931,6/11/2013,18600,19331
17932,11/13/2014,18800,19332
17933,5/27/2014,19000,19333
17934,8/16/2011,19200,19334
17935,4/12/2014,19400,19335
17936,6/5/2014,19600,19336
17937,3/27/2014,19800,19337
17938,5/5/2011,18000,19338
17939,11/12/2014,18200,19339
17940,9/3/2013,18400,19340
17941,11/3/2011,18600,19341
17942,10/3/2014,18800,19342
17943,11/1/2011,19000,19343
17944,7/17/2013,19200,19344
17945,6/26/2011,19400,19345
17946,6/14/2011,19600,19346
17947,8/13/2014,19800,19347
17948,3/5/2014,18000,19348
17949,9/26/2014,18200,19349
17950,1/20/2012,18400,19350
17951,12/24/2014,18600,19351
17952,9/6/2013,18800,19352
17953,1/31/2011,19000,19353
17954,12/18/2013,19200,19354
17955,7/19/2014,19400,19355
17956,8/12/2014,19600,19356
17957,12/13/2013,19800,19357
17958,11/5/2012,18000,19358
17959,6/23/2013,18200,19359
17960,3/30/2011,18400,19360
17961,9/9/2013,18600,19361
17962,4/30/2014,18800,19362
17963,12/5/2014,19000,19363
17964,6/17/2011,19200,19364
17965,5/15/2012,19400,19365
17966,7/11/2012,19600,19366
17967,1/2/2012,19800,19367
17968,9/7/2011,18000,19368
17969,9/10/2011,18200,19369
17970,8/19/2013,18400,19370
17971,6/19/2014,18600,19371
17972,5/11/2012,18800,19372
17973,4/24/2012,19000,19373
17974,4/25/2011,19200,19374
17975,8/4/2011,19400,19375
17976,12/13/2013,19600,19376
17977,9/4/2012,19800,19377
17978,2/19/2014,18000,19378
17979,7/11/2013,18200,19379
17980,12/31/2014,18400,19380
17981,7/30/2012,18600,19381
17982,12/24/2012,18800,19382
17983,9/18/2014,19000,19383
17984,8/22/2013,19200,19384
17985,6/17/2011,19400,19385
17986,1/8/2013,19600,19386
17987,10/23/2013,19800,19387
17988,10/30/2014,18000,19388
17989,10/7/2014,18200,19389
17990,9/30/2011,18400,19390
17991,6/5/2014,18600,19391
17992,11/28/2014,18800,19392
17993,3/6/2011,19000,19393
17994,8/31/2012,19200,19394
17995,1/11/2011,19400,19395
17996,1/3/2014,19600,19396
17997,1/28/2013,19800,19397
17998,12/29/2014,18000,19398
17999,9/6/2012,18200,19399
18000,10/22/2013,18400,19400
18001,8/29/2014,18600,19401
18002,9/26/2014,18800,19402
18003,8/26/2014,19000,19403
18004,11/22/2012,19200,19404
18005,10/10/2014,19400,19405
18006,4/20/2014,19600,19406
18007,8/6/2013,19800,19407
18008,5/5/2011,18000,19408
18009,8/26/2013,18200,19409
18010,8/12/2014,18400,19410
18011,9/26/2013,18600,19411
18012,7/8/2014,18800,19412
18013,8/11/2014,19000,19413
18014,6/17/2011,19200,19414
18015,9/20/2013,19400,19415
18016,12/19/2011,19600,19416
18017,10/30/2014,19800,19417
18018,1/28/2014,18000,19418
18019,6/20/2012,18200,19419
18020,2/11/2014,18400,19420
18021,6/30/2014,18600,19421
18022,8/16/2013,18800,19422
18023,12/9/2014,19000,19423
18024,7/22/2014,19200,19424
18025,10/28/2014,19400,19425
18026,9/26/2011,19600,19426
18027,6/22/2014,19800,19427
18028,9/5/2014,18000,19428
18029,9/23/2014,18200,19429
18030,2/17/2014,18400,19430
18031,4/5/2012,18600,19431
18032,9/3/2011,18800,19432
18033,8/13/2012,19000,19433
18034,11/15/2013,19200,19434
18035,8/15/2014,19400,19435
18036,6/4/2013,19600,19436
18037,4/25/2012,19800,19437
18038,8/23/2012,18000,19438
18039,12/28/2011,18200,19439
18040,6/20/2012,18400,19440
18041,12/19/2013,18600,19441
18042,7/9/2012,18800,19442
18043,6/22/2013,19000,19443
18044,9/13/2012,19200,19444
18045,3/15/2012,19400,19445
18046,12/9/2011,19600,19446
18047,11/15/2011,19800,19447
18048,8/22/2014,18000,19448
18049,12/26/2013,18200,19449
18050,12/13/2012,18400,19450
18051,10/2/2014,18600,19451
18052,4/23/2013,18800,19452
18053,5/7/2013,19000,19453
18054,5/31/2012,19200,19454
18055,10/31/2014,19400,19455
18056,8/31/2012,19600,19456
18057,9/12/2011,19800,19457
18058,9/22/2012,18000,19458
18059,12/23/2012,18200,19459
18060,6/12/2014,18400,19460
18061,6/24/2014,18600,19461
18062,7/29/2013,18800,19462
18063,4/8/2013,19000,19463
18064,9/26/2014,19200,19464
18065,8/12/2011,19400,19465
18066,10/7/2011,19600,19466
18067,4/25/2013,19800,19467
18068,10/31/2011,18000,19468
18069,12/1/2012,18200,19469
18070,12/20/2011,18400,19470
18071,5/25/2012,18600,19471
18072,4/5/2013,18800,19472
18073,10/19/2011,19000,19473
18074,9/1/2011,19200,19474
18075,2/18/2013,19400,19475
18076,4/2/2013,19600,19476
18077,12/7/2013,19800,19477
18078,3/2/2014,18000,19478
18079,9/4/2012,18200,19479
18080,8/24/2012,18400,19480
18081,10/25/2011,18600,19481
18082,9/28/2012,18800,19482
18083,5/16/2014,19000,19483
18084,5/15/2013,19200,19484
18085,5/22/2014,19400,19485
18086,7/17/2014,19600,19486
18087,7/5/2013,19800,19487
18088,9/4/2013,18000,19488
18089,9/12/2011,18200,19489
18090,7/1/2014,18400,19490
18091,5/26/2014,18600,19491
18092,5/11/2011,18800,19492
18093,11/13/2014,19000,19493
18094,7/2/2012,19200,19494
18095,8/11/2011,19400,19495
18096,12/26/2012,19600,19496
18097,6/13/2013,19800,19497
18098,9/10/2014,18000,19498
18099,9/24/2014,18200,19499
18100,8/16/2012,18400,19500
18101,3/25/2014,18600,19501
18102,12/12/2011,18800,19502
18103,11/7/2012,19000,19503
18104,2/3/2013,19200,19504
18105,10/6/2014,19400,19505
18106,4/25/2013,19600,19506
18107,5/10/2014,19800,19507
18108,8/14/2013,18000,19508
18109,4/21/2014,18200,19509
18110,11/19/2013,18400,19510
18111,8/28/2012,18600,19511
18112,11/19/2011,18800,19512
18113,11/24/2012,19000,19513
18114,11/7/2013,19200,19514
18115,1/11/2011,19400,19515
18116,12/11/2013,19600,19516
18117,9/22/2011,19800,19517
18118,9/17/2013,18000,19518
18119,11/15/2013,18200,19519
18120,2/22/2011,18400,19520
18121,9/5/2014,18600,19521
18122,12/27/2014,18800,19522
18123,8/3/2012,19000,19523
18124,11/25/2014,19200,19524
18125,10/27/2014,19400,19525
18126,8/8/2013,19600,19526
18127,2/14/2014,19800,19527
18128,8/16/2013,18000,19528
18129,12/1/2011,18200,19529
18130,9/10/2012,18400,19530
18131,8/25/2011,18600,19531
18132,5/20/2014,18800,19532
18133,3/13/2012,19000,19533
18134,11/14/2014,19200,19534
18135,11/20/2014,19400,19535
18136,12/13/2012,19600,19536
18137,7/17/2012,19800,19537
18138,2/5/2014,18000,19538
18139,11/7/2014,18200,19539
18140,11/7/2014,18400,19540
18141,2/6/2012,18600,19541
18142,9/29/2014,18800,19542
18143,12/18/2012,19000,19543
18144,5/23/2013,19200,19544
18145,11/26/2012,19400,19545
18146,11/26/2011,19600,19546
18147,3/24/2014,19800,19547
18148,11/23/2011,18000,19548
18149,9/25/2013,18200,19549
18150,11/20/2014,18400,19550
18151,9/21/2014,18600,19551
18152,5/4/2013,18800,19552
18153,9/20/2013,19000,19553
18154,6/5/2013,19200,19554
18155,11/17/2011,19400,19555
18156,11/11/2011,19600,19556
18157,8/27/2013,19800,19557
18158,11/21/2014,18000,19558
18159,11/22/2014,18200,19559
18160,12/3/2014,18400,19560
18161,10/3/2014,18600,19561
18162,7/1/2014,18800,19562
18163,5/22/2012,19000,19563
18164,3/10/2011,19200,19564
18165,9/26/2013,19400,19565
18166,7/30/2014,19600,19566
18167,12/20/2012,19800,19567
18168,12/30/2014,18000,19568
18169,10/10/2014,18200,19569
18170,2/14/2012,18400,19570
18171,6/4/2013,18600,19571
18172,9/23/2013,18800,19572
18173,9/15/2014,19000,19573
18174,1/4/2013,19200,19574
18175,6/19/2014,19400,19575
18176,9/9/2013,19600,19576
18177,8/6/2012,19800,19577
18178,11/28/2011,18000,19578
18179,11/16/2012,18200,19579
18180,4/13/2012,18400,19580
18181,2/2/2012,18600,19581
18182,2/7/2013,18800,19582
18183,12/20/2013,19000,19583
18184,8/20/2012,19200,19584
18185,10/3/2011,19400,19585
18186,7/25/2012,19600,19586
18187,2/20/2013,19800,19587
18188,6/29/2012,18000,19588
18189,6/27/2014,18200,19589
18190,9/9/2014,18400,19590
18191,9/4/2014,18600,19591
18192,3/17/2014,18800,19592
18193,11/12/2014,19000,19593
18194,8/30/2011,19200,19594
18195,6/7/2013,19400,19595
18196,8/6/2011,19600,19596
18197,6/5/2013,19800,19597
18198,8/15/2014,18000,19598
18199,11/10/2014,18200,19599
18200,12/20/2011,18400,19600
18201,7/11/2012,18600,19601
18202,10/14/2013,18800,19602
18203,6/4/2012,19000,19603
18204,2/19/2014,19200,19604
18205,5/29/2013,19400,19605
18206,12/22/2012,19600,19606
18207,9/1/2012,19800,19607
18208,8/1/2011,18000,19608
18209,12/27/2011,18200,19609
18210,9/23/2014,18400,19610
18211,5/31/2014,18600,19611
18212,7/11/2014,18800,19612
18213,6/3/2011,19000,19613
18214,2/9/2012,19200,19614
18215,3/21/2012,19400,19615
18216,7/26/2011,19600,19616
18217,8/13/2012,19800,19617
18218,2/11/2011,18000,19618
18219,12/12/2011,18200,19619
18220,10/25/2014,18400,19620
18221,9/4/2014,18600,19621
18222,4/24/2014,18800,19622
18223,10/13/2014,19000,19623
18224,9/5/2012,19200,19624
18225,12/5/2011,19400,19625
18226,7/18/2012,19600,19626
18227,9/26/2012,19800,19627
18228,11/20/2014,18000,19628
18229,11/13/2012,18200,19629
18230,7/16/2014,18400,19630
18231,9/19/2014,18600,19631
18232,12/19/2014,18800,19632
18233,12/17/2012,19000,19633
18234,2/4/2013,19200,19634
18235,9/25/2013,19400,19635
18236,10/11/2012,19600,19636
18237,5/29/2013,19800,19637
18238,10/11/2012,18000,19638
18239,6/15/2013,18200,19639
18240,12/11/2014,18400,19640
18241,7/31/2012,18600,19641
18242,6/22/2013,18800,19642
18243,6/20/2012,19000,19643
18244,9/15/2012,19200,19644
18245,12/3/2014,19400,19645
18246,8/2/2014,19600,19646
18247,5/23/2012,19800,19647
18248,2/16/2014,18000,19648
18249,10/4/2013,18200,19649
18250,8/21/2013,18400,19650
18251,12/7/2011,18600,19651
18252,1/8/2013,18800,19652
18253,5/13/2014,19000,19653
18254,2/6/2013,19200,19654
18255,12/9/2014,19400,19655
18256,5/17/2013,19600,19656
18257,12/18/2014,19800,19657
18258,7/20/2012,18000,19658
18259,6/27/2014,18200,19659
18260,3/5/2014,18400,19660
18261,12/4/2014,18600,19661
18262,8/13/2013,18800,19662
18263,5/24/2013,19000,19663
18264,11/4/2014,19200,19664
18265,8/29/2011,19400,19665
18266,5/27/2013,19600,19666
18267,3/22/2012,19800,19667
18268,3/10/2014,18000,19668
18269,8/8/2013,18200,19669
18270,11/13/2012,18400,19670
18271,9/23/2014,18600,19671
18272,7/10/2013,18800,19672
18273,9/27/2013,19000,19673
18274,3/17/2012,19200,19674
18275,11/4/2014,19400,19675
18276,8/10/2013,19600,19676
18277,12/20/2011,19800,19677
18278,6/9/2012,18000,19678
18279,8/12/2014,18200,19679
18280,12/17/2014,18400,19680
18281,5/15/2014,18600,19681
18282,1/28/2014,18800,19682
18283,11/30/2011,19000,19683
18284,11/24/2014,19200,19684
18285,5/30/2014,19400,19685
18286,5/28/2013,19600,19686
18287,8/13/2012,19800,19687
18288,11/1/2011,18000,19688
18289,5/7/2013,18200,19689
18290,10/11/2013,18400,19690
18291,10/25/2012,18600,19691
18292,6/4/2013,18800,19692
18293,7/2/2014,19000,19693
18294,6/28/2011,19200,19694
18295,7/17/2014,19400,19695
18296,11/28/2012,19600,19696
18297,8/7/2013,19800,19697
18298,11/25/2013,18000,19698
18299,11/30/2013,18200,19699
18300,8/2/2014,18400,19700
18301,5/7/2013,18600,19701
18302,6/26/2011,18800,19702
18303,11/20/2012,19000,19703
18304,1/21/2014,19200,19704
18305,5/20/2011,19400,19705
18306,5/12/2014,19600,19706
18307,8/22/2013,19800,19707
18308,6/25/2013,18000,19708
18309,6/18/2014,18200,19709
18310,6/9/2014,18400,19710
18311,3/31/2014,18600,19711
18312,5/29/2014,18800,19712
18313,12/24/2011,19000,19713
18314,9/13/2014,19200,19714
18315,8/16/2011,19400,19715
18316,10/9/2012,19600,19716
18317,3/12/2012,19800,19717
18318,12/9/2014,18000,19718
18319,10/30/2014,18200,19719
18320,12/6/2014,18400,19720
18321,3/10/2012,18600,19721
18322,9/12/2011,18800,19722
18323,8/30/2012,19000,19723
18324,5/29/2013,19200,19724
18325,3/6/2013,19400,19725
18326,6/13/2013,19600,19726
18327,5/1/2013,19800,19727
18328,7/27/2011,18000,19728
18329,6/18/2012,18200,19729
18330,9/26/2012,18400,19730
18331,10/16/2013,18600,19731
18332,6/26/2012,18800,19732
18333,12/3/2014,19000,19733
18334,2/6/2013,19200,19734
18335,5/31/2014,19400,19735
18336,12/17/2012,19600,19736
18337,5/22/2014,19800,19737
18338,12/2/2014,18000,19738
18339,12/19/2014,18200,19739
18340,1/27/2013,18400,19740
18341,12/26/2014,18600,19741
18342,6/29/2013,18800,19742
18343,9/9/2014,19000,19743
18344,7/31/2011,19200,19744
18345,12/11/2013,19400,19745
18346,11/2/2011,19600,19746
18347,12/28/2011,19800,19747
18348,12/29/2014,18000,19748
18349,3/23/2011,18200,19749
18350,4/10/2013,18400,19750
18351,8/13/2014,18600,19751
18352,5/26/2011,18800,19752
18353,4/21/2012,19000,19753
18354,6/2/2014,19200,19754
18355,9/18/2013,19400,19755
18356,9/23/2014,19600,19756
18357,12/11/2012,19800,19757
18358,5/5/2014,18000,19758
18359,9/4/2014,18200,19759
18360,11/7/2011,18400,19760
18361,11/17/2014,18600,19761
18362,7/22/2014,18800,19762
18363,8/19/2013,19000,19763
18364,6/17/2013,19200,19764
18365,1/5/2011,19400,19765
18366,7/28/2014,19600,19766
18367,5/16/2012,19800,19767
18368,10/20/2014,18000,19768
18369,8/27/2013,18200,19769
18370,12/17/2014,18400,19770
18371,3/19/2012,18600,19771
18372,11/6/2012,18800,19772
18373,11/5/2011,19000,19773
18374,10/31/2014,19200,19774
18375,10/27/2014,19400,19775
18376,8/25/2014,19600,19776
18377,2/6/2014,19800,19777
18378,6/3/2014,18000,19778
18379,5/17/2013,18200,19779
18380,8/19/2011,18400,19780
18381,11/21/2012,18600,19781
18382,9/1/2011,18800,19782
18383,4/16/2012,19000,19783
18384,12/20/2012,19200,19784
18385,2/14/2014,19400,19785
18386,11/29/2014,19600,19786
18387,9/9/2011,19800,19787
18388,4/19/2011,18000,19788
18389,1/19/2013,18200,19789
18390,12/27/2013,18400,19790
18391,12/25/2014,18600,19791
18392,11/28/2014,18800,19792
18393,4/1/2013,19000,19793
18394,9/29/2011,19200,19794
18395,1/19/2011,19400,19795
18396,12/1/2012,19600,19796
18397,11/28/2013,19800,19797
18398,2/14/2011,18000,19798
18399,8/21/2014,18200,19799
18400,12/4/2012,18400,19800
18401,11/9/2012,18600,19801
18402,2/20/2014,18800,19802
18403,12/1/2011,19000,19803
18404,7/3/2013,19200,19804
18405,2/15/2011,19400,19805
18406,6/7/2013,19600,19806
18407,10/17/2014,19800,19807
18408,6/13/2014,18000,19808
18409,12/25/2013,18200,19809
18410,7/20/2013,18400,19810
18411,9/8/2011,18600,19811
18412,8/3/2011,18800,19812
18413,10/30/2012,19000,19813
18414,6/3/2014,19200,19814
18415,9/7/2011,19400,19815
18416,4/21/2014,19600,19816
18417,10/6/2014,19800,19817
18418,3/8/2014,18000,19818
18419,4/18/2014,18200,19819
18420,12/2/2014,18400,19820
18421,3/15/2012,18600,19821
18422,6/21/2013,18800,19822
18423,9/20/2014,19000,19823
18424,7/11/2013,19200,19824
18425,5/18/2013,19400,19825
18426,8/30/2012,19600,19826
18427,11/7/2012,19800,19827
18428,8/2/2011,18000,19828
18429,10/15/2013,18200,19829
18430,6/11/2013,18400,19830
18431,12/30/2012,18600,19831
18432,5/8/2014,18800,19832
18433,10/5/2012,19000,19833
18434,12/17/2013,19200,19834
18435,11/3/2012,19400,19835
18436,3/25/2014,19600,19836
18437,6/1/2011,19800,19837
18438,2/21/2012,18000,19838
18439,9/8/2011,18200,19839
18440,10/25/2013,18400,19840
18441,7/31/2012,18600,19841
18442,8/27/2012,18800,19842
18443,10/11/2013,19000,19843
18444,4/26/2011,19200,19844
18445,7/27/2014,19400,19845
18446,1/11/2012,19600,19846
18447,5/10/2011,19800,19847
18448,12/10/2014,18000,19848
